fw,lts,ttr,af,ttl,size,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,group_id,stored_timestamp
5080,28,57.993656,4,120.0,48,0,3,3,10.508706,79.784959,45.4014136667,52454669,16931,2023-04-19 19:02:32,52454669,1681930966
5080,73,63.51751,4,114.0,48,0,3,3,41.285197,43.77546,42.2307563333,52454669,17580,2023-04-19 19:02:33,52454669,1681930975
4790,339,59.0,4,114.0,48,0,3,3,41.985033,42.167049,42.0521046667,52454669,176,2023-04-19 19:02:34,52454669,1681930956
5080,4,6.242359,4,110.0,48,0,3,3,4.578153,4.7545,4.656449,52454669,17703,2023-04-19 19:02:33,52454669,1681930975
5080,30,5055.462682,4,118.0,48,0,3,3,37.602792,37.633342,37.6190093333,52454669,17816,2023-04-19 19:02:37,52454669,1681930963
5080,25,59.767777,4,116.0,48,0,3,3,26.423825,27.276137,26.7183506667,52454669,17906,2023-04-19 19:02:33,52454669,1681930958
5080,18,54.005518,4,119.0,48,0,3,3,4.195475,4.255012,4.2221136667,52454669,17961,2023-04-19 19:02:32,52454669,1681930966
5080,22,15.845255,4,119.0,48,0,3,3,4.327064,4.361441,4.338975,52454669,18348,2023-04-19 19:02:33,52454669,1681930975
5080,27,86.069105,4,118.0,48,0,3,3,44.354637,44.452598,44.3895506667,52454669,18567,2023-04-19 19:02:33,52454669,1681930970
5080,24,19.250798,4,114.0,48,0,3,3,9.840392,9.864381,9.8543783333,52454669,19304,2023-04-19 19:02:33,52454669,1681930962
5080,18,30.430119,4,118.0,48,0,3,3,13.110142,13.498705,13.2791113333,52454669,19306,2023-04-19 19:02:33,52454669,1681930974
5080,23,42.5689,4,118.0,48,0,3,3,14.365001,14.584831,14.4442276667,52454669,19434,2023-04-19 19:02:33,52454669,1681930969
5080,26,41.640093,4,118.0,48,0,3,3,32.837004,33.142723,32.971057,52454669,19664,2023-04-19 19:02:33,52454669,1681930954
5080,24,67.579768,4,115.0,48,0,3,3,22.039779,22.117301,22.090182,52454669,19690,2023-04-19 19:02:31,52454669,1681930959
5080,25,45.400721,4,60.0,48,0,3,3,9.144115,9.179691,9.1589656667,52454669,19840,2023-04-19 19:02:32,52454669,1681930956
5080,45,24.656513,4,57.0,48,0,2,3,7.429137,7.445839,7.437488,52454669,20008,2023-04-19 19:02:34,52454669,1681930970
5080,7,54.888618,4,122.0,48,0,3,3,3.144214,3.180269,3.163426,52454669,20130,2023-04-19 19:02:32,52454669,1681930974
5080,22,5029.537551,4,121.0,48,0,3,3,5.840632,6.078601,5.92348,52454669,20264,2023-04-19 19:02:38,52454669,1681930965
5080,25,62.805697,4,119.0,48,0,3,3,14.350569,14.536941,14.42025,52454669,20339,2023-04-19 19:02:34,52454669,1681930956
4790,99,59.0,4,59.0,48,0,3,3,17.157892,18.173188,17.539844,52454669,2044,2023-04-19 19:02:35,52454669,1681930961
5080,17,13.725151,4,118.0,48,0,3,3,2.755973,2.805588,2.7865510000000002,52454669,20706,2023-04-19 19:02:31,52454669,1681930969
5080,23,19.606691,4,120.0,48,0,3,3,1.47384,1.546417,1.505446,52454669,21316,2023-04-19 19:02:32,52454669,1681930971
5080,16,112.96575,4,55.0,48,0,3,3,45.561319,46.140715,45.7907563333,52454669,21458,2023-04-19 19:02:34,52454669,1681930959
5080,47,96.622654,4,106.0,48,0,3,3,41.300955,41.889188,41.5500343333,52454669,21799,2023-04-19 19:02:33,52454669,1681930964
4790,17,59.0,4,118.0,48,0,3,3,4.566529,6.716929,5.682177,52454669,2196,2023-04-19 19:02:32,52454669,1681931002
4790,216,59.0,4,56.0,48,0,3,3,65.222413,65.350669,65.290509,52454669,2274,2023-04-19 19:02:34,52454669,1681930956
5080,48,18.383876,4,119.0,48,0,3,3,4.967173,5.879581,5.4959893333,52454669,22788,2023-04-19 19:02:32,52454669,1681930965
5080,28,9.174911,4,60.0,48,0,3,3,11.696342,11.814027,11.7505486667,52454669,22863,2023-04-19 19:02:33,52454669,1681930969
5080,40,75.999554,4,60.0,48,0,3,3,7.137282,7.160407,7.145033,52454669,23076,2023-04-19 19:02:44,52454669,1681930974
5080,11,1551.785849,4,119.0,48,0,3,3,3.341597,3.400622,3.3766003333,52454669,23191,2023-04-19 19:02:34,52454669,1681930959
5080,25,22.655488,4,107.0,48,0,3,3,24.297144,24.417787,24.3759096667,52454669,23666,2023-04-19 19:02:33,52454669,1681930955
5080,41,10030.094542,4,121.0,48,0,3,3,3.618719,3.686439,3.6463056667,52454669,23853,2023-04-19 19:02:44,52454669,1681930966
5080,27,20.087513,4,116.0,48,0,3,3,3.633342,3.724567,3.6809136667,52454669,23918,2023-04-19 19:02:31,52454669,1681930962
5080,46,15001.745069,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,52454669,23971,2023-04-19 19:02:45,52454669,1681930968
5080,0,11.167644,4,118.0,48,0,3,3,1.023206,1.125636,1.0889196667,52454669,24988,2023-04-19 19:02:33,52454669,1681930966
5080,24,18.316296,4,119.0,48,0,3,3,8.73425,8.777566,8.7493023333,52454669,25329,2023-04-19 19:02:32,52454669,1681930953
5080,53,24.770282,4,108.0,48,0,3,3,17.182128,17.384668,17.270625,52454669,26656,2023-04-19 19:02:33,52454669,1681930961
5080,25,38.835274,4,59.0,48,0,3,3,5.514672,5.552703,5.5336306667,52454669,26722,2023-04-19 19:02:33,52454669,1681930971
4790,68,59.0,4,120.0,48,0,3,3,6.776066,6.911233,6.8390416667,52454669,273,2023-04-19 19:02:43,52454669,1681930966
4790,23,59.0,4,120.0,48,0,3,3,29.20551,29.542662,29.318406,52454669,2764,2023-04-19 19:02:32,52454669,1681930966
5080,74,89.470681,4,105.0,48,0,3,3,34.071802,34.199482,34.150072,52454669,28137,2023-04-19 19:02:33,52454669,1681930956
5080,8,90.733731,4,122.0,48,0,3,3,5.019916,5.085246,5.0467276667,52454669,28761,2023-04-19 19:02:33,52454669,1681930955
5080,30,49.530008,4,113.0,48,0,3,3,28.369938,29.458859,28.7452023333,52454669,29415,2023-04-19 19:02:33,52454669,1681930974
5080,30,32.204303,4,116.0,48,0,3,3,25.042105,26.046745,25.6135896667,52454669,29502,2023-04-19 19:02:33,52454669,1681930954
5080,45,5.377849,4,109.0,48,0,3,3,4.239607,4.279587,4.2611086667,52454669,30079,2023-04-19 19:02:33,52454669,1681930972
5080,43,10021.263366,4,109.0,48,0,3,3,17.738792,17.871287,17.7985366667,52454669,30511,2023-04-19 19:02:53,52454669,1681930974
5080,58,7.177325,4,118.0,48,0,3,3,11.04186,11.17118,11.0856886667,52454669,31504,2023-04-19 19:02:33,52454669,1681930969
5080,68,17.189436,4,115.0,48,0,3,3,5.15363,5.382554,5.2375196667,52454669,31744,2023-04-19 19:02:37,52454669,1681930964
5080,22,27.423721,4,55.0,48,0,3,3,14.170751,14.477223,14.329002,52454669,32205,2023-04-19 19:02:32,52454669,1681930962
5080,23,47.401129,4,121.0,48,0,3,3,8.942604,9.725439,9.2213906667,52454669,32658,2023-04-19 19:02:33,52454669,1681930962
5080,11,18.335145,4,119.0,48,0,3,3,2.960127,3.015612,2.989602,52454669,32816,2023-04-19 19:02:44,52454669,1681930965
5080,12,21.531441,4,120.0,48,0,3,3,13.875623,14.366354,14.1662383333,52454669,33072,2023-04-19 19:02:32,52454669,1681930972
5080,36,10049.403055,4,55.0,48,0,3,3,43.82927,44.289702,44.1002793333,52454669,33211,2023-04-19 19:02:42,52454669,1681930971
4790,38,59.0,4,56.0,48,0,3,3,38.80244,39.987464,39.36436,52454669,3344,2023-04-19 19:02:32,52454669,1681930961
5080,4,51.297908,4,58.0,48,0,3,3,8.643423,8.963272,8.813188,52454669,33536,2023-04-19 19:02:32,52454669,1681930971
5080,26,11.67993,4,59.0,48,0,3,3,11.434377,11.749761,11.550989,52454669,33572,2023-04-19 19:02:33,52454669,1681930966
5080,33,43.35921,4,120.0,48,0,3,3,32.547122,33.522534,32.8955813333,52454669,33737,2023-04-19 19:02:33,52454669,1681930972
5080,68,27.554239,4,119.0,48,0,3,3,10.531802,11.681511,10.994873,52454669,33907,2023-04-19 19:02:31,52454669,1681930966
5080,187,1031.354161,4,59.0,48,2,0,3,-1.0,-1.0,-1.0,52454669,34812,2023-04-19 19:02:44,52454669,1681930976
4790,12,59.0,4,61.0,48,0,3,3,14.586627,15.245571,14.821635,52454669,4016,2023-04-19 19:02:35,52454669,1681930962
4790,131,59.0,4,55.0,48,0,3,3,14.725635,15.692547,15.146499,52454669,4165,2023-04-19 19:02:32,52454669,1681930959
4790,21,59.0,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,52454669,434,2023-04-19 19:02:45,52454669,1681930975
4790,449,59.0,4,111.0,48,0,3,3,40.295432,40.995848,40.62132,52454669,4842,2023-04-19 19:02:33,52454669,1681930958
5080,28,18.576916,4,57.0,48,0,3,3,12.204625,12.652083,12.3647776667,52454669,50581,2023-04-19 19:02:32,52454669,1681930956
5080,22,35.319959,4,120.0,48,0,3,3,3.312792,5.637209,4.102653,52454669,50613,2023-04-19 19:02:32,52454669,1681930975
5080,22,15.371375,4,57.0,48,0,3,3,12.189792,12.441875,12.3340973333,52454669,51022,2023-04-19 19:02:32,52454669,1681930967
5080,42,39.360708,4,117.0,48,0,3,3,28.5155,29.816958,29.0517083333,52454669,51147,2023-04-19 19:02:34,52454669,1681930957
5080,25,96.011916,4,113.0,48,0,3,3,8.772917,8.917917,8.8602363333,52454669,51756,2023-04-19 19:02:32,52454669,1681930956
5080,22,18.214291,4,59.0,48,0,3,3,31.626959,31.953709,31.7528476667,52454669,51850,2023-04-19 19:02:35,52454669,1681930971
5080,28,10.544541,4,122.0,48,0,3,3,1.316667,1.4732500000000002,1.4198056667,52454669,51921,2023-04-19 19:02:38,52454669,1681930967
5080,27,81.41225,4,96.0,48,0,3,3,66.844625,66.927334,66.885792,52454669,52413,2023-04-19 19:02:34,52454669,1681930967
5080,2,11.86275,4,119.0,48,0,3,3,4.7965,4.934916,4.8556803333000005,52454669,52533,2023-04-19 19:02:34,52454669,1681930958
5080,71,279.1685,4,118.0,48,0,3,3,72.760792,73.023708,72.8891113333,52454669,52540,2023-04-19 19:02:34,52454669,1681930958
5080,28,53.309042,4,118.0,48,0,3,3,16.959541,21.052417,18.4099166667,52454669,52727,2023-04-19 19:02:33,52454669,1681930972
5080,27,31.564458,4,119.0,48,0,3,3,11.122166,11.438458,11.3224716667,52454669,52788,2023-04-19 19:02:51,52454669,1681930980
5080,32,20.825292,4,119.0,48,0,3,3,22.601583,22.794708,22.6710413333,52454669,52806,2023-04-19 19:02:35,52454669,1681930972
5080,3,44.654333,4,120.0,48,0,3,3,13.872334,14.521457999999999,14.1191666667,52454669,52975,2023-04-19 19:02:32,52454669,1681930956
5080,26,49.449708,4,118.0,48,0,3,3,25.643250000000002,26.150792,25.8953753333,52454669,52999,2023-04-19 19:02:32,52454669,1681930972
5080,14,42.873458,4,114.0,48,0,3,3,28.351292,28.59025,28.4677503333,52454669,53055,2023-04-19 19:02:33,52454669,1681930956
4790,150,59.0,4,116.0,48,0,3,3,9.935618,12.208898,10.708482,52454669,533,2023-04-19 19:02:32,52454669,1681930969
5080,66,24.132958,4,118.0,48,0,3,3,9.573166,10.294542,9.8228053333,52454669,53525,2023-04-19 19:02:32,52454669,1681930971
5080,10,22.034834,4,60.0,48,0,3,3,3.936167,4.143875,4.0616943333,52454669,53651,2023-04-19 19:02:32,52454669,1681930958
5080,16,34.394125,4,59.0,48,0,3,3,13.342917,13.499917,13.4139863333,52454669,54048,2023-04-19 19:02:34,52454669,1681930953
5080,3,25.487333,4,119.0,48,0,3,3,3.696958,4.501916,4.0490133333,52454669,54408,2023-04-19 19:02:32,52454669,1681930975
5080,6,31.735459,4,120.0,48,0,3,3,7.753875,8.206042,7.9075696667,52454669,54608,2023-04-19 19:02:45,52454669,1681930975
5080,19,65.01925,4,113.0,48,0,3,3,33.976667,34.286042,34.1029166667,52454669,54639,2023-04-19 19:02:33,52454669,1681930954
5080,25,15.790791,4,59.0,48,0,3,3,8.905291,9.221042,9.0777913333,52454669,54888,2023-04-19 19:02:33,52454669,1681930975
5080,34,69.410208,4,115.0,48,0,3,3,54.571458,58.243625,56.6715416667,52454669,55139,2023-04-19 19:02:35,52454669,1681930956
5080,18,199.731667,4,110.0,48,0,3,3,75.120542,75.492041,75.2599166667,52454669,55663,2023-04-19 19:02:35,52454669,1681930955
5080,72,52.736292,4,117.0,48,0,3,3,12.717416,13.0655,12.8644026667,52454669,55696,2023-04-19 19:02:37,52454669,1681930965
5080,38,7038.329762,4,57.0,48,0,3,3,39.798696,43.540487,41.448104,52454669,60187,2023-04-19 19:02:40,52454669,1681930965
5080,4,35.092003,4,115.0,48,0,3,3,10.454532,10.73231,10.5788066667,52454669,60188,2023-04-19 19:02:33,52454669,1681930956
5080,155,80.118835,4,115.0,48,0,3,3,58.371533,60.174834,59.1457443333,52454669,60298,2023-04-19 19:02:44,52454669,1681930980
5080,25,4.617362,4,119.0,48,0,3,3,7.804761,8.390251,8.1684453333,52454669,61201,2023-04-19 19:02:33,52454669,1681930958
5080,22,55.883698,4,116.0,48,0,3,3,19.272152,20.782726,19.868056,52454669,61476,2023-04-19 19:02:33,52454669,1681930969
5080,8,44.647101,4,119.0,48,0,3,3,1.676155,3.425118,2.6146426667,52454669,61790,2023-04-19 19:02:34,52454669,1681930959
5080,6,261.449678,4,118.0,48,0,3,3,13.05627,13.46799,13.2947103333,52454669,6198,2023-04-19 19:02:35,52454669,1681930971
5080,27,60.442603,4,117.0,48,0,3,3,15.317205,16.253348,15.9388203333,52454669,62311,2023-04-19 19:02:34,52454669,1681930969
5080,4,57.205599,4,116.0,48,0,3,3,24.670586,24.681067,24.6745596667,52454669,62529,2023-04-19 19:02:38,52454669,1681930991
5080,16,34.445842999999996,4,118.0,48,0,3,3,9.366043,9.396719,9.3844283333,52454669,6260,2023-04-19 19:02:32,52454669,1681930970
5080,31,21.389771,4,109.0,48,0,3,3,17.177406,17.396865,17.295283,52454669,62914,2023-04-19 19:02:33,52454669,1681930956
5080,38,44.636599,4,57.0,48,0,3,3,56.646895,57.15073,56.834679,52454669,6295,2023-04-19 19:02:35,52454669,1681930958
5080,23,49.08965,4,116.0,48,0,3,3,20.033786,20.217245,20.117501,52454669,63089,2023-04-19 19:02:33,52454669,1681930966
5080,63,63.369796,4,121.0,48,0,3,3,7.859226,8.425159,8.0646666667,52454669,6323,2023-04-19 19:02:32,52454669,1681930969
5080,2,19.13904,4,59.0,48,0,3,3,17.475174,17.640051,17.545279,52454669,6338,2023-04-19 19:02:32,52454669,1681930971
5080,37,20.227606,4,120.0,48,0,3,3,0.982831,1.105002,1.037542,52454669,6363,2023-04-19 19:02:35,52454669,1681930963
5080,55,36.045972,4,119.0,48,0,3,3,29.621743,29.701626,29.6615136667,52454669,6395,2023-04-19 19:02:33,52454669,1681931001
5080,33,38.699703,4,54.0,48,0,3,3,25.754142,27.177427,26.2485093333,52454669,6426,2023-04-19 19:02:43,52454669,1681931001
5080,19,25.562903,4,117.0,48,0,3,3,15.82202,16.023155,15.9470443333,52454669,6494,2023-04-19 19:02:35,52454669,1681930969
5080,62,26.901537,4,120.0,48,0,3,3,2.843573,3.366868,3.0699286667,52454669,6513,2023-04-19 19:02:32,52454669,1681930971
5080,58,17.326964,4,116.0,48,0,3,3,4.643255,4.7115659999999995,4.684084,52454669,6523,2023-04-19 19:02:33,52454669,1681930965
5080,90,0.984274,4,120.0,48,0,3,3,32.455206,32.493416,32.4781646667,52454669,6722,2023-04-19 19:02:33,52454669,1681930958
5080,28,90.307497,4,122.0,48,0,3,3,0.703823,0.7936529999999999,0.753474,52454669,6731,2023-04-19 19:02:32,52454669,1681930966
4790,103,59.0,4,60.0,48,0,3,3,35.993096,37.745671,36.5980236667,52454669,681,2023-04-19 19:02:35,52454669,1681930956
5080,65,57.008386,4,117.0,48,0,3,3,46.392333,46.423459,46.4124453333,52454669,6815,2023-04-19 19:02:33,52454669,1681930958
4790,183,59.0,4,120.0,48,0,3,3,15.254787,22.987781,17.9857956667,52454669,682,2023-04-19 19:02:33,52454669,1681930956
5080,154,11.525575,4,121.0,48,0,3,3,12.461926,12.588328,12.5052703333,52454669,6842,2023-04-19 19:02:35,52454669,1681930972
5080,33,36.321289,4,117.0,48,0,3,3,29.651775,29.818962,29.7418633333,52454669,6848,2023-04-19 19:02:33,52454669,1681930957
5080,28,29.545483,4,122.0,48,0,3,3,8.619615,9.031987,8.7912046667,52454669,6956,2023-04-19 19:02:32,52454669,1681930974
5080,28,3.317332,4,121.0,48,0,3,3,10.019332,10.422568,10.173027,52454669,7031,2023-04-19 19:02:32,52454669,1681930972
4790,80,59.0,4,60.0,48,0,3,3,6.200833,6.927361,6.650113,52454669,705,2023-04-19 19:02:33,52454669,1681930961
5080,41,9.284463,4,119.0,48,0,3,3,3.310058,3.408438,3.3627223333,52454669,7071,2023-04-19 19:02:33,52454669,1681930971
5080,5,4.148104,4,61.0,48,0,3,3,1.6210719999999998,1.775307,1.6760553333,52454669,7112,2023-04-19 19:02:32,52454669,1681930967
5080,28,31.594368,4,122.0,48,0,3,3,6.620738,6.797462,6.691829,52454669,7148,2023-04-19 19:02:32,52454669,1681931002
5080,61,49.307419,4,114.0,48,0,3,3,9.096375,9.527311,9.2722876667,52454669,7167,2023-04-19 19:02:33,52454669,1681930975
4790,127,59.0,4,62.0,48,0,3,3,2.550529,4.475904,3.2330246667,52454669,751,2023-04-19 19:02:33,52454669,1681930969
4790,3,59.0,4,118.0,48,0,3,3,14.630403,25.248005,21.5303723333,52454669,775,2023-04-19 19:02:34,52454669,1681930963
4790,74,59.0,4,58.0,48,0,3,3,8.000258,8.69453,8.447234,52454669,889,2023-04-19 19:02:34,52454669,1681930969
5010,18,48.930946,4,118.0,48,0,3,3,9.964945,10.042686,10.016516,52455048,1000321,2023-04-19 19:17:25,52455048,1681931846
5080,8,12.306373,4,117.0,48,0,3,3,2.8888629999999997,3.234716,3.051428,52455048,1000457,2023-04-19 19:17:25,52455048,1681931846
5080,38,49.7184,4,116.0,48,0,3,3,31.6648,35.9515,33.3922666667,52455048,1000969,2023-04-19 19:17:27,52455048,1681931846
5020,58,31.002665,4,117.0,48,0,3,3,3.232717,3.269808,3.249669,52455048,1002096,2023-04-19 19:17:25,52455048,1681931845
5080,0,12.731177,4,121.0,48,0,3,3,3.908998,3.969067,3.9482516667,52455048,1002210,2023-04-19 19:17:25,52455048,1681931846
5080,10,8.156622,4,121.0,48,0,3,3,3.36899,3.486627,3.4462316667,52455048,1002256,2023-04-19 19:17:25,52455048,1681931845
5040,17,53.96046,4,120.0,48,0,3,3,12.280784,15.483271,13.5063693333,52455048,1002480,2023-04-19 19:17:24,52455048,1681931845
5030,28,1.896983,4,55.0,48,0,3,3,14.498075,14.553441,14.5290583333,52455048,1002900,2023-04-19 19:17:25,52455048,1681931846
5030,4,183.198788,4,119.0,48,0,3,3,10.900513,10.950142,10.9266686667,52455048,1002970,2023-04-19 19:17:25,52455048,1681931845
5030,33,2.083545,4,120.0,48,0,3,3,0.6608700000000001,0.723959,0.6851746667,52455048,1003075,2023-04-19 19:17:25,52455048,1681931845
5040,10,23.271316,4,122.0,48,0,3,3,6.665117,6.694798,6.683099,52455048,1003335,2023-04-19 19:17:26,52455048,1681931847
5040,45,5032.098709,4,116.0,48,0,3,3,6.683244,8.602663,7.3478093333,52455048,1003418,2023-04-19 19:17:30,52455048,1681931851
5080,49,37.123874,4,121.0,48,0,3,3,2.03135,2.138623,2.076255,52455048,1003482,2023-04-19 19:17:25,52455048,1681931845
5080,36,182.498085,4,118.0,48,0,3,3,20.15069,29.640087,25.365796,52455048,1003553,2023-04-19 19:17:25,52455048,1681931845
5040,32,231.853725,4,108.0,48,0,3,3,45.007349,45.267708,45.100514,52455048,1003722,2023-04-19 19:17:25,52455048,1681931846
5040,48,18.723447,4,60.0,48,0,3,3,5.410901,5.433815,5.4212553333,52455048,1003767,2023-04-19 19:17:25,52455048,1681931845
5080,24,193.772324,4,113.0,48,0,3,3,16.788488,20.111227,18.031353,52455048,1003793,2023-04-19 19:17:25,52455048,1681931846
5080,94,5647.789371,4,119.0,48,0,2,2,82.925495,88.488292,85.7068935,52455048,1003914,2023-04-19 19:17:31,52455048,1681931852
5080,57,16.78374,4,119.0,48,0,3,3,1.093515,3.09632,1.9657736667,52455048,1004003,2023-04-19 19:17:25,52455048,1681931846
5040,7254432,18.377184,4,57.0,48,0,3,3,7.295942,7.459842,7.3692266667,52455048,1004006,2023-04-19 19:17:29,52455048,1681931845
5040,51,19.007352,4,58.0,48,0,3,3,6.570657,6.66219,6.6099446667,52455048,1004009,2023-04-19 19:17:25,52455048,1681931846
5040,51,5006.547639,4,57.0,48,0,3,3,14.677906,14.78334,14.7263056667,52455048,1004010,2023-04-19 19:17:30,52455048,1681931850
5040,9,16.222939,4,58.0,48,0,3,3,19.498216,19.75205,19.592428666700002,52455048,1004050,2023-04-19 19:17:25,52455048,1681931846
5040,4,5.544119,4,60.0,48,0,3,3,0.660353,0.790177,0.7353400000000001,52455048,1004052,2023-04-19 19:17:25,52455048,1681931845
5040,38,7.06926,4,118.0,48,0,3,3,7.410722,7.523222,7.4561573333,52455048,1004090,2023-04-19 19:17:25,52455048,1681931846
5080,31,15.920421,4,58.0,48,0,3,3,12.944295,13.6311,13.2912456667,52455048,1004512,2023-04-19 19:17:25,52455048,1681931846
5080,28,57.793713,4,109.0,48,0,3,3,17.841018,19.889137,18.575240333300002,52455048,1004636,2023-04-19 19:17:25,52455048,1681931846
5080,24,13.33813,4,116.0,48,0,3,3,1.113063,1.241669,1.1740586667,52455048,1004694,2023-04-19 19:17:25,52455048,1681931845
5040,17,62.429588,4,118.0,48,0,3,3,21.309476,21.740775,21.476653,52455048,1004824,2023-04-19 19:17:25,52455048,1681931846
5080,58,43.134167,4,120.0,48,0,3,3,6.957244,7.023133,6.994705,52455048,1004908,2023-04-19 19:17:25,52455048,1681931846
5080,7,211.331036,4,107.0,48,0,3,3,32.471945,32.633037,32.5289406667,52455048,1004956,2023-04-19 19:17:26,52455048,1681931847
5080,56,34.573171,4,118.0,48,0,3,3,27.081562,27.308585,27.206105,52455048,1005032,2023-04-19 19:17:25,52455048,1681931846
5080,5,64.148328,4,103.0,48,0,3,3,129.199456,131.418858,129.9449576667,52455048,1005323,2023-04-19 19:17:26,52455048,1681931847
5080,4,51.672437,4,104.0,48,0,3,3,48.58838,48.616908,48.5996783333,52455048,1005505,2023-04-19 19:17:25,52455048,1681931845
5080,8,58.025763,4,118.0,48,0,3,3,6.590551,6.736737,6.6693263333,52455048,10152,2023-04-19 19:17:25,52455048,1681931845
5080,11,50.581431,4,98.0,48,0,3,3,117.699181,118.357074,118.0142756667,52455048,10252,2023-04-19 19:17:25,52455048,1681931845
5080,2,35.954836,4,116.0,48,0,3,3,31.682838,35.051691,33.0247206667,52455048,10915,2023-04-19 19:17:25,52455048,1681931846
5080,6,106.917619,4,57.0,48,0,3,3,16.586329,16.695979,16.6486523333,52455048,11361,2023-04-19 19:17:26,52455048,1681931846
5080,6,8.379527,4,122.0,48,0,3,3,1.305787,1.428221,1.3516166667,52455048,11619,2023-04-19 19:17:25,52455048,1681931847
5080,15,5081.894418,4,119.0,48,0,3,3,27.159917,27.202508,27.1816243333,52455048,11903,2023-04-19 19:17:29,52455048,1681931850
5080,74,22.799262,4,117.0,48,0,3,3,4.10347,4.140705,4.1193963333,52455048,11942,2023-04-19 19:17:25,52455048,1681931846
5080,6,15.650378,4,55.0,48,0,3,3,5.323366,5.417527,5.3569163333,52455048,12053,2023-04-19 19:17:25,52455048,1681931845
5080,24,16.762682,4,120.0,48,0,3,3,6.41908,6.43139,6.4266813333,52455048,12174,2023-04-19 19:17:24,52455048,1681931846
5080,1,31.882479,4,57.0,48,0,3,3,18.481041,19.138995,18.904519,52455048,12630,2023-04-19 19:17:25,52455048,1681931846
5080,5,20.856623,4,110.0,48,0,3,3,18.485284,19.188852,18.7305186667,52455048,12642,2023-04-19 19:17:25,52455048,1681931846
4790,28,59.0,4,57.0,48,0,3,3,36.084487,92.941843,72.5606546667,52455048,1286,2023-04-19 19:17:26,52455048,1681931846
5080,59,59.53784,4,59.0,48,0,0,3,-1.0,-1.0,-1.0,52455048,13054,2023-04-19 19:17:25,52455048,1681931845
4790,630,59.0,4,104.0,48,0,3,3,43.807497,46.489353,44.757769,52455048,1316,2023-04-19 19:17:27,52455048,1681931847
5080,5,56.638196,4,112.0,48,0,3,3,42.626133,42.688478,42.6508413333,52455048,13271,2023-04-19 19:17:25,52455048,1681931845
5080,4,45.427456,4,118.0,48,0,2,2,15.886956,17.225072,16.556014,52455048,13482,2023-04-19 19:17:26,52455048,1681931863
5080,6,11.286619,4,122.0,48,0,3,3,1.920833,1.968904,1.94378,52455048,13526,2023-04-19 19:17:25,52455048,1681931846
5080,10,8.051562,4,57.0,48,0,3,3,2.145732,2.182867,2.1629686667,52455048,13982,2023-04-19 19:17:24,52455048,1681931845
5080,2,16.250611,4,119.0,48,0,3,3,0.836132,3.643523,1.777709,52455048,14091,2023-04-19 19:17:25,52455048,1681931846
5080,7,197.948093,4,48.0,48,0,3,3,108.425399,332.826915,196.058829,52455048,14293,2023-04-19 19:17:24,52455048,1681931846
5080,12,47.234255,4,116.0,48,0,3,3,20.622,22.42555,21.3360383333,52455048,14628,2023-04-19 19:17:25,52455048,1681931846
5080,66,23.979136,4,117.0,48,0,3,3,3.456164,5.62493,4.7627033333,52455048,15838,2023-04-19 19:17:25,52455048,1681931848
5080,13,61.465445,4,121.0,48,0,3,3,7.943016,8.204656,8.0988226667,52455048,15880,2023-04-19 19:17:26,52455048,1681931846
5080,6,15000.92662,4,59.0,48,0,0,0,-1.0,-1.0,-1.0,52455048,16732,2023-04-19 19:17:34,52455048,1681931857
5080,48,45.177797,4,120.0,48,0,3,3,8.998778,9.201804,9.1230036667,52455048,16931,2023-04-19 19:17:24,52455048,1681931845
5080,11,63.646866,4,115.0,48,0,3,3,41.749192,42.662837,42.21063,52455048,17580,2023-04-19 19:17:25,52455048,1681931846
4790,428,59.0,4,58.0,48,0,3,3,42.739209,43.435017,43.189769,52455048,176,2023-04-19 19:17:26,52455048,1681931847
5080,3,6.114264,4,112.0,48,0,3,3,4.511973,4.5165489999999995,4.5146936667,52455048,17703,2023-04-19 19:17:25,52455048,1681931845
5080,5,5058.640613,4,118.0,48,0,3,3,33.237988,33.260494,33.246725,52455048,17816,2023-04-19 19:17:30,52455048,1681931850
5080,1,41.075638,4,117.0,48,0,3,3,26.375201,26.584272,26.484338,52455048,17906,2023-04-19 19:17:25,52455048,1681931845
5080,2,22.038253,4,119.0,48,0,3,3,4.231964,4.325849,4.2684633333,52455048,17961,2023-04-19 19:17:24,52455048,1681931846
5080,69,11.971566,4,119.0,48,0,3,3,3.892204,3.961203,3.935238,52455048,18348,2023-04-19 19:17:25,52455048,1681931847
5080,24,5130.173817,4,116.0,48,0,3,3,33.780024,33.858491,33.8080516667,52455048,18567,2023-04-19 19:17:30,52455048,1681931850
5080,1,42.954062,4,114.0,48,0,3,3,9.842591,9.889967,9.862565,52455048,19304,2023-04-19 19:17:25,52455048,1681931845
5080,5,30.527357,4,118.0,48,0,3,3,13.102616,13.524814,13.2568143333,52455048,19306,2023-04-19 19:17:25,52455048,1681931847
5080,51,45.930139,4,118.0,48,0,3,3,14.359491,14.418036,14.3889876667,52455048,19434,2023-04-19 19:17:25,52455048,1681931846
5080,12,40.402276,4,118.0,48,0,3,3,32.770183,32.814112,32.7938003333,52455048,19664,2023-04-19 19:17:25,52455048,1681931846
5080,68,109.725406,4,115.0,48,0,3,3,22.078987,22.097817,22.0890986667,52455048,19690,2023-04-19 19:17:23,52455048,1681931846
