fw,mver,lts,dst_name,ttr,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp
5080,2.6.2,1,ch-europe-north1.storage.googleapis.com,104.703858,4,142.251.1.128,192.168.18.51,ICMP,111.0,48,"[{'rtt': 53.383686}, {'rtt': 53.265461}, {'rtt': 53.193146}]",0,3,3,53.193146,53.383686,53.2807643333,51379312,28355,2023-03-29 11:33:11,Ping,80.242.71.148,ping,51379312,,1680090398
5080,2.6.2,5,ch-europe-north1.storage.googleapis.com,13.357516,4,216.58.207.240,78.154.148.10,ICMP,59.0,48,"[{'rtt': 12.178844}, {'rtt': 12.193504}, {'rtt': 12.221344}]",0,3,3,12.178844,12.221344,12.1978973333,51379312,28632,2023-03-29 11:33:11,Ping,78.154.148.10,ping,51379312,,1680092826
5080,2.6.2,14,ch-europe-north1.storage.googleapis.com,18.847627,4,64.233.161.128,192.168.1.2,ICMP,59.0,48,"[{'rtt': 19.030527}, {'rtt': 19.061099}, {'rtt': 19.012116}]",0,3,3,19.012116,19.061099,19.0345806667,51379312,28715,2023-03-29 11:33:11,Ping,46.188.26.35,ping,51379312,,1680090376
5080,2.6.2,11,ch-europe-north1.storage.googleapis.com,97.72215,4,172.217.17.112,85.14.20.242,ICMP,120.0,48,"[{'rtt': 0.6022200000000001}, {'rtt': 0.551545}, {'rtt': 0.625975}]",0,3,3,0.551545,0.625975,0.5932466667,51379312,28797,2023-03-29 11:33:12,Ping,85.14.20.242,ping,51379312,,1680093199
5080,2.6.2,68,ch-europe-north1.storage.googleapis.com,18.741566,4,142.250.186.80,10.128.232.122,ICMP,119.0,48,"[{'rtt': 7.905199}, {'rtt': 7.826245}, {'rtt': 7.950975}]",0,3,3,7.826245,7.950975,7.8941396667,51379312,28913,2023-03-29 11:33:11,Ping,212.100.41.218,ping,51379312,,1680091153
4790,,83,ch-europe-north1.storage.googleapis.com,,4,,,ICMP,,48,"[{'error': 'dns resolution failed: nodename nor servname provided, or not known'}]",0,0,0,-1.0,-1.0,-1.0,51379312,2901,2023-03-29 11:33:09,Ping,5.39.201.202,ping,51379312,,1680093145
5080,2.6.2,23,ch-europe-north1.storage.googleapis.com,45.580607,4,142.251.36.48,192.168.178.21,ICMP,113.0,48,"[{'rtt': 30.493466}, {'rtt': 28.52528}, {'rtt': 28.788051}]",0,3,3,28.52528,30.493466,29.2689323333,51379312,29415,2023-03-29 11:33:11,Ping,84.246.202.232,ping,51379312,,1680092629
5080,2.6.2,52,ch-europe-north1.storage.googleapis.com,75.183551,4,172.217.168.208,192.168.10.91,ICMP,120.0,48,"[{'rtt': 10.557135}, {'rtt': 10.443895}, {'rtt': 10.731504}]",0,3,3,10.443895,10.731504,10.5775113333,51379312,29441,2023-03-29 11:33:11,Ping,91.100.101.244,ping,51379312,,1680090329
5080,2.6.2,68,ch-europe-north1.storage.googleapis.com,51.025916,4,142.250.186.176,192.168.100.3,ICMP,120.0,48,"[{'rtt': 34.358574}, {'rtt': 34.135686}, {'rtt': 34.341214}]",0,3,3,34.135686,34.358574,34.2784913333,51379312,29993,2023-03-29 11:33:10,Ping,89.39.71.84,ping,51379312,,1680090583
5080,2.6.2,41,ch-europe-north1.storage.googleapis.com,95.124288,4,142.250.74.176,10.12.23.2,ICMP,111.0,48,"[{'rtt': 32.096342}, {'rtt': 32.089556}, {'rtt': 32.178479}]",0,3,3,32.089556,32.178479,32.121459,51379312,30485,2023-03-29 11:33:10,Ping,213.161.172.137,ping,51379312,,1680092658
5080,2.6.2,93,ch-europe-north1.storage.googleapis.com,20.516954,4,142.250.186.80,193.186.7.6,ICMP,117.0,48,"[{'rtt': 5.072036}, {'rtt': 5.035775}, {'rtt': 5.026386}]",0,3,3,5.026386,5.072036,5.0447323333,51379312,30795,2023-03-29 11:33:10,Ping,193.186.7.6,ping,51379312,,1680091351
5080,2.6.2,35,ch-europe-north1.storage.googleapis.com,13.682413,4,142.250.179.144,10.10.100.248,ICMP,116.0,48,"[{'rtt': 21.817873}, {'rtt': 21.782946}, {'rtt': 21.808976}]",0,3,3,21.782946,21.817873,21.803265,51379312,31020,2023-03-29 11:33:11,Ping,185.46.228.250,ping,51379312,,1680092908
5080,2.6.2,13,ch-europe-north1.storage.googleapis.com,54.970562,4,192.178.25.176,213.172.172.46,ICMP,122.0,48,"[{'rtt': 0.638567}, {'rtt': 0.7540779999999999}, {'rtt': 0.657434}]",0,3,3,0.638567,0.7540779999999999,0.6833596667,51379312,32480,2023-03-29 11:33:11,Ping,213.172.172.46,ping,51379312,,1680090289
5080,2.6.2,93,ch-europe-north1.storage.googleapis.com,61.276478,4,64.233.162.128,192.168.99.11,ICMP,108.0,48,"[{'rtt': 5.439084}, {'rtt': 5.217242}, {'rtt': 5.344129}]",0,3,3,5.217242,5.439084,5.333485,51379312,32501,2023-03-29 11:33:12,Ping,5.3.181.101,ping,51379312,,1680090601
5080,2.6.2,39,ch-europe-north1.storage.googleapis.com,27.015821,4,142.250.179.112,192.168.254.250,ICMP,116.0,48,"[{'rtt': 11.547034}, {'rtt': 11.315256}, {'rtt': 11.305631}]",0,3,3,11.305631,11.547034,11.389307,51379312,32560,2023-03-29 11:33:11,Ping,5.255.128.10,ping,51379312,,1680091632
5080,2.6.2,66,ch-europe-north1.storage.googleapis.com,44.456598,4,142.250.203.144,10.0.0.176,ICMP,120.0,48,"[{'rtt': 8.0289}, {'rtt': 7.391554}, {'rtt': 7.605767}]",0,3,3,7.391554,8.0289,7.675407,51379312,32805,2023-03-29 11:33:12,Ping,109.207.97.99,ping,51379312,,1680090376
5080,2.6.2,5,ch-europe-north1.storage.googleapis.com,10041.40705,4,216.58.214.16,185.50.96.36,ICMP,54.0,48,"[{'rtt': 49.568719}, {'rtt': 49.461233}, {'rtt': 50.371987}]",0,3,3,49.461233,50.371987,49.8006463333,51379312,33211,2023-03-29 11:33:21,Ping,185.50.96.36,ping,51379312,,1680090359
4770,,35,ch-europe-north1.storage.googleapis.com,,4,142.251.36.144,77.236.192.198,ICMP,121.0,48,"[{'rtt': 2.00409}, {'rtt': 1.9910200000000002}, {'rtt': 1.99919}]",0,3,3,1.9910200000000002,2.00409,1.9981,51379312,33280,2023-03-29 11:33:11,Ping,77.236.192.198,ping,51379312,,1680090530
4790,,59,ch-europe-north1.storage.googleapis.com,,4,142.250.74.112,195.80.117.46,ICMP,56.0,48,"[{'rtt': 40.339977}, {'rtt': 39.982856}, {'rtt': 39.86228}]",0,3,3,39.86228,40.339977,40.0617043333,51379312,3344,2023-03-29 11:33:13,Ping,195.80.117.46,ping,51379312,,1680090406
5080,2.6.2,50,ch-europe-north1.storage.googleapis.com,32.256006,4,142.250.74.80,212.70.175.242,ICMP,57.0,48,"[{'rtt': 14.380437}, {'rtt': 14.550673}, {'rtt': 14.589393}]",0,3,3,14.380437,14.589393,14.5068343333,51379312,33536,2023-03-29 11:33:11,Ping,212.70.175.242,ping,51379312,,1680092658
5080,2.6.2,25,ch-europe-north1.storage.googleapis.com,37.806589,4,142.250.186.80,192.168.77.45,ICMP,121.0,48,"[{'rtt': 28.343633}, {'rtt': 28.260187}, {'rtt': 28.252676}]",0,3,3,28.252676,28.343633,28.2854986667,51379312,33742,2023-03-29 11:33:12,Ping,88.218.3.151,ping,51379312,,1680091304
5080,2.6.2,64,ch-europe-north1.storage.googleapis.com,141.585767,4,142.250.179.176,213.181.118.146,ICMP,120.0,48,"[{'rtt': 40.750068}, {'rtt': 40.558134}, {'rtt': 40.558194}]",0,3,3,40.558134,40.750068,40.622132,51379312,33880,2023-03-29 11:33:11,Ping,213.181.118.146,ping,51379312,,1680090306
5080,2.6.2,66,ch-europe-north1.storage.googleapis.com,38.598602,4,216.58.215.80,192.168.88.253,ICMP,119.0,48,"[{'rtt': 20.825562}, {'rtt': 20.769495}, {'rtt': 20.623664}]",0,3,3,20.623664,20.825562,20.7395736667,51379312,34509,2023-03-29 11:33:11,Ping,195.128.30.74,ping,51379312,,1680090589
5080,2.6.2,40,ch-europe-north1.storage.googleapis.com,15.873745,4,142.251.36.112,78.24.8.36,ICMP,122.0,48,"[{'rtt': 0.8658319999999999}, {'rtt': 0.442704}, {'rtt': 0.43160899999999996}]",0,3,3,0.43160899999999996,0.8658319999999999,0.5800483333,51379312,35529,2023-03-29 11:33:12,Ping,78.24.8.36,ping,51379312,,1680091817
4790,,100,ch-europe-north1.storage.googleapis.com,,4,142.251.36.144,172.22.16.52,ICMP,114.0,48,"[{'rtt': 11.475458}, {'rtt': 10.366465999999999}, {'rtt': 10.368002}]",0,3,3,10.366465999999999,11.475458,10.736642,51379312,3695,2023-03-29 11:33:12,Ping,45.87.237.242,ping,51379312,,1680090342
4790,,42,ch-europe-north1.storage.googleapis.com,,4,173.194.222.128,192.168.8.9,ICMP,61.0,48,"[{'rtt': 18.624004}, {'rtt': 18.187012}, {'rtt': 17.526531}]",0,3,3,17.526531,18.624004,18.1125156667,51379312,3842,2023-03-29 11:33:12,Ping,176.112.226.161,ping,51379312,,1680091140
4790,,9,ch-europe-north1.storage.googleapis.com,,4,173.194.221.128,10.10.10.34,ICMP,57.0,48,"[{'rtt': 16.931331}, {'rtt': 16.591876}, {'rtt': 16.61722}]",0,3,3,16.591876,16.931331,16.7134756667,51379312,3884,2023-03-29 11:33:17,Ping,185.197.34.39,ping,51379312,,1680091397
4790,,28,ch-europe-north1.storage.googleapis.com,,4,173.194.73.128,192.168.88.254,ICMP,60.0,48,"[{'rtt': 26.739461}, {'rtt': 28.688646}, {'rtt': 26.572805}]",0,3,3,26.572805,28.688646,27.3336373333,51379312,3953,2023-03-29 11:33:13,Ping,91.202.27.119,ping,51379312,,1680092794
4790,,47,ch-europe-north1.storage.googleapis.com,,4,142.250.74.48,195.10.204.13,ICMP,61.0,48,"[{'rtt': 14.578947}, {'rtt': 14.509827}, {'rtt': 14.487555}]",0,3,3,14.487555,14.578947,14.525443,51379312,4016,2023-03-29 11:33:12,Ping,195.10.204.13,ping,51379312,,1680090376
4790,,525,ch-europe-north1.storage.googleapis.com,,4,64.233.162.128,176.124.247.17,ICMP,55.0,48,"[{'rtt': 15.760131}, {'rtt': 15.442947}, {'rtt': 15.390723}]",0,3,3,15.390723,15.760131,15.531267,51379312,4165,2023-03-29 11:33:14,Ping,176.124.247.17,ping,51379312,,1680090701
4790,,78,ch-europe-north1.storage.googleapis.com,,4,,,ICMP,,48,[{'error': 'dns resolution failed: non-recoverable failure in name resolution (1)'}],0,0,0,-1.0,-1.0,-1.0,51379312,434,2023-03-29 11:33:24,Ping,92.240.65.61,ping,51379312,,1680090601
4790,,169,ch-europe-north1.storage.googleapis.com,,4,173.194.73.128,192.168.0.10,ICMP,105.0,48,"[{'rtt': 116.175383}, {'rtt': 115.909655}, {'rtt': 115.891223}]",0,3,3,115.891223,116.175383,115.992087,51379312,4428,2023-03-29 11:33:16,Ping,109.126.5.166,ping,51379312,,1680091009
4790,,133,ch-europe-north1.storage.googleapis.com,,4,,,ICMP,,48,[{'error': 'dns resolution failed: non-recoverable failure in name resolution (1)'}],0,0,0,-1.0,-1.0,-1.0,51379312,4475,2023-03-29 11:33:10,Ping,195.222.57.60,ping,51379312,,1680091131
4790,,40,ch-europe-north1.storage.googleapis.com,,4,172.217.16.16,192.168.1.103,ICMP,120.0,48,"[{'rtt': 11.776514}, {'rtt': 11.215874}, {'rtt': 11.215874}]",0,3,3,11.215874,11.776514,11.402754,51379312,4480,2023-03-29 11:33:13,Ping,91.123.182.85,ping,51379312,,1680090712
4790,,23,ch-europe-north1.storage.googleapis.com,,4,142.250.74.112,10.0.0.1,ICMP,54.0,48,"[{'rtt': 40.259336}, {'rtt': 40.312328}, {'rtt': 40.258568}]",0,3,3,40.258568,40.312328,40.276744,51379312,4842,2023-03-29 11:33:12,Ping,88.89.211.71,ping,51379312,,1680090726
5080,2.6.2,24,ch-europe-north1.storage.googleapis.com,658.338084,4,142.250.184.240,192.168.0.192,ICMP,118.0,48,"[{'rtt': 23.170709}, {'rtt': 21.863333}, {'rtt': 21.692334}]",0,3,3,21.692334,23.170709,22.2421253333,51379312,50027,2023-03-29 11:33:13,Ping,185.232.103.171,ping,51379312,,1680090378
5080,2.6.2,8,ch-europe-north1.storage.googleapis.com,17.229625,4,216.58.209.176,192.168.0.101,ICMP,57.0,48,"[{'rtt': 11.902625}, {'rtt': 9.031875}, {'rtt': 11.316125}]",0,3,3,9.031875,11.902625,10.7502083333,51379312,50581,2023-03-29 11:33:13,Ping,185.157.110.8,ping,51379312,,1680090427
5080,2.6.2,10,ch-europe-north1.storage.googleapis.com,17.752291,4,142.250.201.176,185.212.224.31,ICMP,122.0,48,"[{'rtt': 11.371875}, {'rtt': 11.287291}, {'rtt': 11.306}]",0,3,3,11.287291,11.371875,11.321722,51379312,50761,2023-03-29 11:33:12,Ping,185.212.224.31,ping,51379312,,1680090954
5080,2.6.2,40,ch-europe-north1.storage.googleapis.com,7.292584,4,216.58.210.144,10.0.2.128,ICMP,60.0,48,"[{'rtt': 15.738458}, {'rtt': 15.561084}, {'rtt': 15.495167}]",0,3,3,15.495167,15.738458,15.598236333300001,51379312,50904,2023-03-29 11:33:11,Ping,195.13.221.74,ping,51379312,,1680090394
5080,2.6.2,66,ch-europe-north1.storage.googleapis.com,20.768208,4,142.250.179.144,192.168.1.163,ICMP,56.0,48,"[{'rtt': 19.013667}, {'rtt': 18.932792}, {'rtt': 18.975459}]",0,3,3,18.932792,19.013667,18.9739726667,51379312,51061,2023-03-29 11:33:12,Ping,85.27.148.8,ping,51379312,,1680091400
5080,2.6.2,1,ch-europe-north1.storage.googleapis.com,5037.365211,4,142.250.185.80,10.22.0.250,ICMP,117.0,48,"[{'rtt': 16.023209}, {'rtt': 15.717375}, {'rtt': 15.857292}]",0,3,3,15.717375,16.023209,15.8659586667,51379312,51256,2023-03-29 11:33:16,Ping,91.137.5.14,ping,51379312,,1680092658
5080,2.6.2,24,ch-europe-north1.storage.googleapis.com,35.65975,4,192.178.25.176,172.16.127.8,ICMP,119.0,48,"[{'rtt': 14.524458}, {'rtt': 14.492917}, {'rtt': 14.479083}]",0,3,3,14.479083,14.524458,14.4988193333,51379312,51287,2023-03-29 11:33:11,Ping,193.239.72.163,ping,51379312,,1680090365
5080,2.6.2,43,ch-europe-north1.storage.googleapis.com,67.515917,4,142.251.140.80,192.168.1.7,ICMP,58.0,48,"[{'rtt': 24.731708}, {'rtt': 23.47425}, {'rtt': 22.9905}]",0,3,3,22.9905,24.731708,23.7321526667,51379312,51718,2023-03-29 11:33:11,Ping,176.92.147.2,ping,51379312,,1680090274
5080,2.6.2,50,ch-europe-north1.storage.googleapis.com,15.773083,4,142.251.36.48,185.7.255.11,ICMP,59.0,48,"[{'rtt': 31.873291}, {'rtt': 31.677417}, {'rtt': 31.774791}]",0,3,3,31.677417,31.873291,31.7751663333,51379312,51850,2023-03-29 11:33:11,Ping,185.7.255.11,ping,51379312,,1680093199
5070,2.6.1,23,ch-europe-north1.storage.googleapis.com,23.136459,4,216.58.211.16,130.230.52.31,ICMP,112.0,48,"[{'rtt': 13.79075}, {'rtt': 13.61}, {'rtt': 13.717625}]",0,3,3,13.61,13.79075,13.706125,51379312,51918,2023-03-29 11:33:14,Ping,130.230.52.31,ping,51379312,,1680092745
5080,2.6.2,25,ch-europe-north1.storage.googleapis.com,96.302584,4,,,ICMP,,48,"[{'error': 'dns resolution failed: nodename nor servname provided, or not known'}]",0,0,0,-1.0,-1.0,-1.0,51379312,52804,2023-03-29 11:33:08,Ping,217.25.206.2,ping,51379312,,1680091606
5080,2.6.2,45,ch-europe-north1.storage.googleapis.com,21.243208,4,64.233.164.128,192.168.0.148,ICMP,111.0,48,"[{'rtt': 15.725375}, {'rtt': 15.733708}, {'rtt': 15.68075}]",0,3,3,15.68075,15.733708,15.7132776667,51379312,52806,2023-03-29 11:33:13,Ping,84.38.138.44,ping,51379312,,1680091745
5080,2.6.2,12,ch-europe-north1.storage.googleapis.com,30.57275,4,142.250.181.240,192.168.178.22,ICMP,119.0,48,"[{'rtt': 5.515583}, {'rtt': 2.89025}, {'rtt': 2.8547919999999998}]",0,3,3,2.8547919999999998,5.515583,3.7535416667,51379312,53000,2023-03-29 11:33:13,Ping,217.17.27.254,ping,51379312,,1680091485
5080,2.6.2,56,ch-europe-north1.storage.googleapis.com,61.74075,4,216.58.213.112,171.22.151.71,ICMP,114.0,48,"[{'rtt': 10.155916}, {'rtt': 9.989125}, {'rtt': 10.033625}]",0,3,3,9.989125,10.155916,10.0595553333,51379312,53055,2023-03-29 11:33:13,Ping,171.22.151.71,ping,51379312,,1680090397
5080,2.6.2,61,ch-europe-north1.storage.googleapis.com,11.593167,4,142.250.185.240,192.168.30.177,ICMP,120.0,48,"[{'rtt': 2.66175}, {'rtt': 2.558459}, {'rtt': 2.451125}]",0,3,3,2.451125,2.66175,2.5571113333,51379312,53134,2023-03-29 11:33:11,Ping,212.125.42.161,ping,51379312,,1680091817
5080,2.6.2,26,ch-europe-north1.storage.googleapis.com,205.509333,4,142.250.203.144,192.168.0.254,ICMP,117.0,48,"[{'rtt': 23.640542}, {'rtt': 23.69675}, {'rtt': 23.522709}]",0,3,3,23.522709,23.69675,23.6200003333,51379312,53175,2023-03-29 11:33:13,Ping,89.185.11.3,ping,51379312,,1680090430
5080,2.6.2,1,ch-europe-north1.storage.googleapis.com,92.500459,4,64.233.161.128,192.168.0.160,ICMP,111.0,48,"[{'rtt': 67.268291}, {'rtt': 67.1885}, {'rtt': 67.285084}]",0,3,3,67.1885,67.285084,67.2472916667,51379312,53288,2023-03-29 11:33:16,Ping,194.247.185.8,ping,51379312,,1680090437
4790,,517,ch-europe-north1.storage.googleapis.com,,4,142.250.179.240,81.27.96.28,ICMP,117.0,48,"[{'rtt': 9.838082}, {'rtt': 9.993986}, {'rtt': 9.981698}]",0,3,3,9.838082,9.993986,9.937922,51379312,533,2023-03-29 11:33:14,Ping,81.27.96.28,ping,51379312,,1680092827
5080,2.6.2,24,ch-europe-north1.storage.googleapis.com,7.545125,4,142.250.179.144,185.111.204.123,ICMP,121.0,48,"[{'rtt': 6.048}, {'rtt': 6.137459}, {'rtt': 6.056375}]",0,3,3,6.048,6.137459,6.0806113333,51379312,53352,2023-03-29 11:33:11,Ping,185.111.204.123,ping,51379312,,1680093790
5080,2.6.2,72,ch-europe-north1.storage.googleapis.com,113.881083,4,142.251.36.48,92.53.240.23,ICMP,60.0,48,"[{'rtt': 11.141917}, {'rtt': 11.330458}, {'rtt': 11.217208}]",0,3,3,11.141917,11.330458,11.229861,51379312,54031,2023-03-29 11:33:11,Ping,92.53.240.23,ping,51379312,,1680091485
5080,2.6.2,25,ch-europe-north1.storage.googleapis.com,9.032041,4,142.250.179.176,185.42.68.62,ICMP,120.0,48,"[{'rtt': 2.840917}, {'rtt': 2.729167}, {'rtt': 2.943542}]",0,3,3,2.729167,2.943542,2.8378753333,51379312,54521,2023-03-29 11:33:13,Ping,185.42.68.62,ping,51379312,,1680090480
5080,2.6.2,31,ch-europe-north1.storage.googleapis.com,299.868607,4,142.250.74.176,192.168.1.142,ICMP,57.0,48,"[{'rtt': 47.961068}, {'rtt': 43.979087}, {'rtt': 42.561672}]",0,3,3,42.561672,47.961068,44.8339423333,51379312,60187,2023-03-29 11:33:12,Ping,78.28.68.240,ping,51379312,,1680090530
5080,2.6.2,30,ch-europe-north1.storage.googleapis.com,63.127924,4,172.217.168.240,192.168.8.196,ICMP,117.0,48,"[{'rtt': 20.225661}, {'rtt': 22.014782}, {'rtt': 20.311109}]",0,3,3,20.225661,22.014782,20.8505173333,51379312,60200,2023-03-29 11:33:11,Ping,91.141.215.30,ping,51379312,,1680090306
5080,2.6.2,5,ch-europe-north1.storage.googleapis.com,6.98432,4,172.217.16.208,193.17.9.46,ICMP,61.0,48,"[{'rtt': 1.56112}, {'rtt': 1.46976}, {'rtt': 1.40128}]",0,3,3,1.40128,1.56112,1.4773866667,51379312,60404,2023-03-29 11:33:10,Ping,193.17.9.46,ping,51379312,,1680090430
5080,2.6.2,61,ch-europe-north1.storage.googleapis.com,37.684077,4,142.250.201.208,172.16.0.32,ICMP,120.0,48,"[{'rtt': 1.5923159999999998}, {'rtt': 1.12267}, {'rtt': 1.074505}]",0,3,3,1.074505,1.5923159999999998,1.2631636667000001,51379312,60971,2023-03-29 11:33:12,Ping,92.61.118.6,ping,51379312,,1680090329
5080,2.6.2,42,ch-europe-north1.storage.googleapis.com,23.783177,4,172.217.19.48,193.79.9.138,ICMP,60.0,48,"[{'rtt': 31.464504}, {'rtt': 31.470345}, {'rtt': 31.387137}]",0,3,3,31.387137,31.470345,31.440662,51379312,60998,2023-03-29 11:33:11,Ping,193.79.9.138,ping,51379312,,1680090726
5080,2.6.2,51,ch-europe-north1.storage.googleapis.com,14992.543214,4,,,ICMP,,48,[{'error': 'dns resolution failed: non-recoverable failure in name resolution'}],0,0,0,-1.0,-1.0,-1.0,51379312,61401,2023-03-29 11:33:23,Ping,130.0.24.23,ping,51379312,,1680091351
5080,2.6.2,57,ch-europe-north1.storage.googleapis.com,51.480136,4,142.251.209.144,192.168.10.137,ICMP,121.0,48,"[{'rtt': 7.164756}, {'rtt': 6.966497}, {'rtt': 7.139953}]",0,3,3,6.966497,7.164756,7.090402,51379312,61613,2023-03-29 11:33:11,Ping,45.155.142.180,ping,51379312,,1680092868
5080,2.6.2,69,ch-europe-north1.storage.googleapis.com,84.815715,4,172.217.21.176,46.183.219.225,ICMP,118.0,48,"[{'rtt': 9.974776}, {'rtt': 10.188119}, {'rtt': 9.81451}]",0,3,3,9.81451,10.188119,9.9924683333,51379312,6198,2023-03-29 11:33:18,Ping,46.183.219.225,ping,51379312,,1680092658
5080,2.6.2,5,ch-europe-north1.storage.googleapis.com,19.23368,4,172.217.23.112,10.10.0.62,ICMP,120.0,48,"[{'rtt': 10.125049}, {'rtt': 9.630921}, {'rtt': 10.095926}]",0,3,3,9.630921,10.125049,9.950632,51379312,62288,2023-03-29 11:33:11,Ping,185.250.212.145,ping,51379312,,1680091092
5080,2.6.2,96,ch-europe-north1.storage.googleapis.com,16.477932,4,142.250.179.176,192.168.214.249,ICMP,118.0,48,"[{'rtt': 5.734877}, {'rtt': 5.676233}, {'rtt': 5.461494}]",0,3,3,5.461494,5.734877,5.6242013333,51379312,62292,2023-03-29 11:33:12,Ping,154.51.12.75,ping,51379312,,1680090913
5080,2.6.2,68,ch-europe-north1.storage.googleapis.com,54.410558,4,216.58.206.176,10.255.255.44,ICMP,117.0,48,"[{'rtt': 12.847669}, {'rtt': 12.657175}, {'rtt': 13.548676}]",0,3,3,12.657175,13.548676,13.01784,51379312,62311,2023-03-29 11:33:11,Ping,92.119.238.22,ping,51379312,,1680092745
5080,2.6.2,26,ch-europe-north1.storage.googleapis.com,73.969568,4,216.58.212.16,192.168.189.254,ICMP,117.0,48,"[{'rtt': 20.694943}, {'rtt': 20.720866}, {'rtt': 20.622776}]",0,3,3,20.622776,20.720866,20.6795283333,51379312,62529,2023-03-29 11:33:12,Ping,185.120.181.63,ping,51379312,,1680093221
5080,2.6.2,65,ch-europe-north1.storage.googleapis.com,31.729205,4,142.250.184.176,192.168.1.214,ICMP,117.0,48,"[{'rtt': 10.297628}, {'rtt': 10.278106}, {'rtt': 10.294188}]",0,3,3,10.278106,10.297628,10.289974,51379312,62669,2023-03-29 11:33:11,Ping,188.214.241.206,ping,51379312,,1680091153
5080,2.6.2,63,ch-europe-north1.storage.googleapis.com,69.544794,4,172.217.169.144,192.168.1.32,ICMP,113.0,48,"[{'rtt': 23.388845}, {'rtt': 24.820983}, {'rtt': 25.678664}]",0,3,3,23.388845,25.678664,24.6294973333,51379312,62733,2023-03-29 11:33:13,Ping,213.248.179.75,ping,51379312,,1680091464
5080,2.6.2,17,ch-europe-north1.storage.googleapis.com,47.960044,4,142.250.184.144,192.168.5.2,ICMP,118.0,48,"[{'rtt': 33.407047}, {'rtt': 33.291996}, {'rtt': 33.193826}]",0,3,3,33.193826,33.407047,33.297623,51379312,63089,2023-03-29 11:33:12,Ping,213.207.36.78,ping,51379312,,1680092367
5080,2.6.2,17,ch-europe-north1.storage.googleapis.com,81.895293,4,142.250.74.112,212.3.202.246,ICMP,54.0,48,"[{'rtt': 8.913498}, {'rtt': 8.651879}, {'rtt': 8.702722}]",0,3,3,8.651879,8.913498,8.756033,51379312,6351,2023-03-29 11:33:14,Ping,212.3.202.246,ping,51379312,,1680091455
5080,2.6.2,5,ch-europe-north1.storage.googleapis.com,147.909856,4,142.250.185.112,195.130.61.208,ICMP,56.0,48,"[{'rtt': 24.868243}, {'rtt': 24.874884}, {'rtt': 24.7939}]",0,3,3,24.7939,24.874884,24.8456756667,51379312,6366,2023-03-29 11:33:14,Ping,195.130.61.208,ping,51379312,,1680090954
5080,2.6.2,2,ch-europe-north1.storage.googleapis.com,20.378599,4,142.250.185.208,37.143.33.15,ICMP,118.0,48,"[{'rtt': 10.266064}, {'rtt': 10.206519}, {'rtt': 10.240107}]",0,3,3,10.206519,10.266064,10.2375633333,51379312,6374,2023-03-29 11:33:14,Ping,37.143.33.15,ping,51379312,,1680092629
5080,2.6.2,30,ch-europe-north1.storage.googleapis.com,160.982521,4,142.250.180.16,37.10.44.14,ICMP,118.0,48,"[{'rtt': 8.66104}, {'rtt': 8.623288}, {'rtt': 8.809666}]",0,3,3,8.623288,8.809666,8.697998,51379312,6405,2023-03-29 11:33:11,Ping,37.10.44.14,ping,51379312,,1680093028
5080,2.6.2,45,ch-europe-north1.storage.googleapis.com,126.636277,4,172.217.16.144,185.138.55.234,ICMP,120.0,48,"[{'rtt': 4.629112}, {'rtt': 4.673013}, {'rtt': 4.667505}]",0,3,3,4.629112,4.673013,4.6565433333,51379312,6507,2023-03-29 11:33:11,Ping,185.138.55.234,ping,51379312,,1680090842
5080,2.6.2,45,ch-europe-north1.storage.googleapis.com,35.835372,4,173.194.222.128,185.28.108.163,ICMP,58.0,48,"[{'rtt': 38.00719}, {'rtt': 37.999902}, {'rtt': 37.986556}]",0,3,3,37.986556,38.00719,37.9978826667,51379312,6619,2023-03-29 11:33:12,Ping,185.28.108.163,ping,51379312,,1680090365
5080,2.6.2,40,ch-europe-north1.storage.googleapis.com,25.530714,4,142.251.36.48,84.38.236.1,ICMP,120.0,48,"[{'rtt': 0.6424449999999999}, {'rtt': 0.602877}, {'rtt': 0.6953039999999999}]",0,3,3,0.602877,0.6953039999999999,0.6468753333,51379312,6626,2023-03-29 11:33:13,Ping,84.38.236.1,ping,51379312,,1680091485
5080,2.6.2,21,ch-europe-north1.storage.googleapis.com,17.470596,4,142.250.200.16,5.62.127.14,ICMP,117.0,48,"[{'rtt': 2.863716}, {'rtt': 3.158412}, {'rtt': 3.111396}]",0,3,3,2.863716,3.158412,3.044508,51379312,6647,2023-03-29 11:33:11,Ping,5.62.127.14,ping,51379312,,1680090721
5080,2.6.2,30,ch-europe-north1.storage.googleapis.com,88.059614,4,74.125.205.128,95.47.236.146,ICMP,112.0,48,"[{'rtt': 24.466862}, {'rtt': 24.323889}, {'rtt': 24.411781}]",0,3,3,24.323889,24.466862,24.400844,51379312,6815,2023-03-29 11:33:11,Ping,95.47.236.146,ping,51379312,,1680090725
5080,2.6.2,17,ch-europe-north1.storage.googleapis.com,10.774859,4,142.250.184.208,217.197.95.69,ICMP,121.0,48,"[{'rtt': 16.803569}, {'rtt': 16.807547}, {'rtt': 16.852421}]",0,3,3,16.803569,16.852421,16.821179,51379312,6842,2023-03-29 11:33:17,Ping,217.197.95.69,ping,51379312,,1680091464
